release_date,item_id,developer,genre
2016,480590.0,DL Softworks,Indie
2016,480590.0,DL Softworks,Simulation
2016,480590.0,DL Softworks,Sports
2016,480590.0,DL Softworks,Strategy
2016,526830.0,EJRGames,Casual
2016,526830.0,EJRGames,Indie
2016,526830.0,EJRGames,Strategy
2016,467770.0,DL Softworks,Casual
2016,467770.0,DL Softworks,Free to Play
2016,467770.0,DL Softworks,Indie
2016,467770.0,DL Softworks,Simulation
2016,467770.0,DL Softworks,Sports
2016,467770.0,DL Softworks,Strategy
2016,480594.0,DL Softworks,Casual
2016,480594.0,DL Softworks,Free to Play
2016,480594.0,DL Softworks,Indie
2016,480594.0,DL Softworks,Simulation
2016,480594.0,DL Softworks,Sports
2016,480594.0,DL Softworks,Strategy
2016,480593.0,DL Softworks,Casual
2016,480593.0,DL Softworks,Free to Play
2016,480593.0,DL Softworks,Indie
2016,480593.0,DL Softworks,Simulation
2016,480593.0,DL Softworks,Sports
2016,480593.0,DL Softworks,Strategy
2016,525186.0,Monster Games,Racing
2016,502841.0,DL Softworks,Casual
2016,502841.0,DL Softworks,Free to Play
2016,502841.0,DL Softworks,Indie
2016,502841.0,DL Softworks,Simulation
2016,502841.0,DL Softworks,Sports
2016,502841.0,DL Softworks,Strategy
2005,518710.0,VisualArts/Key,Adventure
2005,518710.0,VisualArts/Key,Casual
2005,518710.0,VisualArts/Key,RPG
2005,518710.0,VisualArts/Key,Strategy
2016,476010.0,DL Softworks,Casual
2016,476010.0,DL Softworks,Free to Play
2016,476010.0,DL Softworks,Indie
2016,476010.0,DL Softworks,Simulation
2016,476010.0,DL Softworks,Sports
2016,476010.0,DL Softworks,Strategy
2016,512480.0,Looterkings,Action
2016,512480.0,Looterkings,Indie
2016,512480.0,Looterkings,RPG
2016,525183.0,Monster Games,Racing
2016,525184.0,Monster Games,Racing
2016,467500.0,DL Softworks,Casual
2016,467500.0,DL Softworks,Free to Play
2016,467500.0,DL Softworks,Indie
2016,467500.0,DL Softworks,Simulation
2016,467500.0,DL Softworks,Sports
2016,467500.0,DL Softworks,Strategy
2016,525185.0,Monster Games,Racing
2016,527800.0,Artur Rezende,Casual
2016,527800.0,Artur Rezende,Indie
2016,527890.0,ViquaSoft,Casual
2016,527890.0,ViquaSoft,Simulation
2016,409000.0,"Spike Chunsoft Co., Ltd.",RPG
2016,427190.0,Capcom,Action
2016,427190.0,Capcom,Adventure
2016,514330.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,514332.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,514331.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,494526.0,Chris Bell – Creative Design Studios,Simulation
2016,529400.0,IR Studio,Action
2016,529400.0,IR Studio,Indie
2016,502320.0,BBG Entertainment GmbH,Action
2016,502320.0,BBG Entertainment GmbH,Casual
2016,502320.0,BBG Entertainment GmbH,Indie
2016,505450.0,BBG Entertainment GmbH,Action
2016,505450.0,BBG Entertainment GmbH,Casual
2016,505450.0,BBG Entertainment GmbH,Indie
2016,505451.0,BBG Entertainment GmbH,Action
2016,505451.0,BBG Entertainment GmbH,Casual
2016,505451.0,BBG Entertainment GmbH,Indie
2016,460780.0,Spiderweb Software,Adventure
2016,460780.0,Spiderweb Software,Indie
2016,460780.0,Spiderweb Software,RPG
2016,460780.0,Spiderweb Software,Strategy
2016,518630.0,Spiderweb Software,Adventure
2016,518630.0,Spiderweb Software,Indie
2016,518630.0,Spiderweb Software,RPG
2016,518630.0,Spiderweb Software,Strategy
2016,489720.0,Undercoders,Action
2016,489720.0,Undercoders,Indie
2016,438900.0,VooFoo Studios,Casual
2016,438900.0,VooFoo Studios,Indie
2016,438900.0,VooFoo Studios,Simulation
2016,438900.0,VooFoo Studios,Sports
2016,438900.0,VooFoo Studios,Strategy
2016,486120.0,3DDUO,Adventure
2016,486120.0,3DDUO,Casual
2016,520550.0,SCS Software,Indie
2016,520550.0,SCS Software,Simulation
2009,40980.0,FireFly Studios,Simulation
2009,40980.0,FireFly Studios,Strategy
2016,487160.0,Onion Core,Adventure
2016,487160.0,Onion Core,Indie
2016,459850.0,"Yaroslav Pavlyshynets,Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",Indie
2016,459850.0,"Yaroslav Pavlyshynets,Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",Strategy
2016,525050.0,Unseen Kingdom Studios,Casual
2016,525050.0,Unseen Kingdom Studios,Indie
2016,525050.0,Unseen Kingdom Studios,RPG
2016,525050.0,Unseen Kingdom Studios,Simulation
2016,527440.0,JaviteSoft,Free to Play
2016,527440.0,JaviteSoft,Indie
2016,525720.0,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel",Action
2016,525720.0,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel",RPG
2016,409710.0,"2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)",Action
2016,409710.0,"2K Boston,2K Australia,Blind Squirrel,Feral Interactive (Mac)",RPG
2016,409720.0,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel",Action
2016,409720.0,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel",RPG
2016,527610.0,JaviteSoft,Design &amp; Illustration
2016,527610.0,JaviteSoft,Utilities
2016,528310.0,JaviteSoft,Design &amp; Illustration
2016,528310.0,JaviteSoft,Utilities
2016,528330.0,JaviteSoft,Design &amp; Illustration
2016,528330.0,JaviteSoft,Utilities
2016,444090.0,Hi-Rez Studios,Action
2016,444090.0,Hi-Rez Studios,Free to Play
2016,444090.0,Hi-Rez Studios,Early Access
2016,444120.0,Hi-Rez Studios,Action
2016,444120.0,Hi-Rez Studios,Free to Play
2016,522660.0,TTCX Inc.,Casual
2016,522660.0,TTCX Inc.,Free to Play
2016,522660.0,TTCX Inc.,Indie
2016,522660.0,TTCX Inc.,Simulation
2016,522660.0,TTCX Inc.,Sports
2016,516530.0,Anime Hearts,Action
2016,516530.0,Anime Hearts,Adventure
2016,516530.0,Anime Hearts,Strategy
2016,516530.0,Anime Hearts,Early Access
2016,504750.0,Large Visible Machine,Strategy
2016,528660.0,Crohack,Action
2016,528660.0,Crohack,Casual
2016,528660.0,Crohack,Indie
2016,495350.0,Fabio Ferrara,Action
2016,495350.0,Fabio Ferrara,Adventure
2016,495350.0,Fabio Ferrara,Massively Multiplayer
2016,512290.0,"Psychic Software,Goblin Portal",Action
2016,512290.0,"Psychic Software,Goblin Portal",Adventure
2016,512290.0,"Psychic Software,Goblin Portal",Casual
2016,512290.0,"Psychic Software,Goblin Portal",Indie
2016,527910.0,Mad Head Games,Adventure
2016,527910.0,Mad Head Games,Casual
2016,521970.0,DL Softworks,Casual
2016,521970.0,DL Softworks,Free to Play
2016,521970.0,DL Softworks,Indie
2016,521970.0,DL Softworks,Simulation
2016,521970.0,DL Softworks,Sports
2016,521970.0,DL Softworks,Strategy
2016,528440.0,Crystal Box Team,Action
2016,528440.0,Crystal Box Team,Indie
2016,521930.0,Crystal Box Team,Action
2016,521930.0,Crystal Box Team,Indie
2016,529550.0,Space Lizard Studio LTD,Action
2016,529550.0,Space Lizard Studio LTD,Casual
2016,529550.0,Space Lizard Studio LTD,Indie
2016,497310.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",Design &amp; Illustration
2016,497310.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",Education
2016,497310.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",Photo Editing
2016,497310.0,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",Software Training
2016,530180.0,Pinokl Games,Action
2016,530180.0,Pinokl Games,Indie
2016,530180.0,Pinokl Games,Strategy
2016,468733.0,"Berserk Games,Stonemaier Games",Casual
2016,468733.0,"Berserk Games,Stonemaier Games",Indie
2016,468733.0,"Berserk Games,Stonemaier Games",RPG
2016,468733.0,"Berserk Games,Stonemaier Games",Simulation
2016,468733.0,"Berserk Games,Stonemaier Games",Strategy
2016,471870.0,Studio Saizensen,Action
2016,471870.0,Studio Saizensen,Adventure
2016,471870.0,Studio Saizensen,RPG
2016,529000.0,Thatcher Productions,Action
2016,529000.0,Thatcher Productions,Adventure
2016,529000.0,Thatcher Productions,Casual
2016,529000.0,Thatcher Productions,Indie
2016,505400.0,Rake in Grass,Adventure
2016,505400.0,Rake in Grass,Indie
2016,505400.0,Rake in Grass,Strategy
2016,530661.0,Image &amp; Form,Action
2016,530661.0,Image &amp; Form,Adventure
2016,530661.0,Image &amp; Form,Indie
2016,530661.0,Image &amp; Form,RPG
2016,530661.0,Image &amp; Form,Strategy
2016,530660.0,Image &amp; Form,Action
2016,530660.0,Image &amp; Form,Adventure
2016,530660.0,Image &amp; Form,Indie
2016,530660.0,Image &amp; Form,RPG
2016,530660.0,Image &amp; Form,Strategy
2016,530280.0,"SmiteWorks USA, LLC",Indie
2016,530280.0,"SmiteWorks USA, LLC",RPG
2016,530280.0,"SmiteWorks USA, LLC",Strategy
2016,481110.0,"Splendy Interactive,Wales Interactive",Adventure
2016,481110.0,"Splendy Interactive,Wales Interactive",Indie
2016,530730.0,"Splendy Interactive,Wales Interactive",Action
2016,530730.0,"Splendy Interactive,Wales Interactive",Indie
2016,524330.0,Stunlock Studios,Action
2016,524330.0,Stunlock Studios,Free to Play
2016,508740.0,Santa Ragione,Adventure
2016,508740.0,Santa Ragione,Indie
2016,532000.0,Santa Ragione,Adventure
2016,532000.0,Santa Ragione,Indie
2016,532000.0,Santa Ragione,Racing
2016,425670.0,Dreadbit,Action
2016,492978.0,Ubisoft - San Francisco,Casual
2016,492978.0,Ubisoft - San Francisco,Simulation
2016,492981.0,Ubisoft - San Francisco,Casual
2016,492981.0,Ubisoft - San Francisco,Simulation
2016,492977.0,Ubisoft - San Francisco,Casual
2016,492977.0,Ubisoft - San Francisco,Simulation
2016,492979.0,Ubisoft - San Francisco,Casual
2016,492979.0,Ubisoft - San Francisco,Simulation
2016,492980.0,Ubisoft - San Francisco,Casual
2016,492980.0,Ubisoft - San Francisco,Simulation
2016,529450.0,Hoshko,Adventure
2016,529450.0,Hoshko,Casual
2016,529450.0,Hoshko,Indie
2016,438420.0,Infinigon,Adventure
2016,438420.0,Infinigon,Indie
2016,438420.0,Infinigon,RPG
2016,524080.0,"SmiteWorks USA, LLC",Indie
2016,524080.0,"SmiteWorks USA, LLC",RPG
2016,524080.0,"SmiteWorks USA, LLC",Strategy
2016,385760.0,Visual Concepts,Sports
2016,498590.0,Blue Giraffe,Adventure
2016,498590.0,Blue Giraffe,Casual
2016,498590.0,Blue Giraffe,Indie
2016,494230.0,Blue Giraffe,Adventure
2016,494230.0,Blue Giraffe,Casual
2016,494230.0,Blue Giraffe,Indie
2016,494230.0,Blue Giraffe,Simulation
2016,530240.0,Angel Iliev Hrisimov,Action
2016,528480.0,"SmiteWorks USA, LLC",Indie
2016,528480.0,"SmiteWorks USA, LLC",RPG
2016,528480.0,"SmiteWorks USA, LLC",Strategy
2016,420370.0,"ILIKESCIFI Games,Clement Willay Games",Adventure
2016,420370.0,"ILIKESCIFI Games,Clement Willay Games",Casual
2016,420370.0,"ILIKESCIFI Games,Clement Willay Games",Indie
2016,491493.0,Virtavia,Simulation
2016,310380.0,Edge Case Games Ltd.,Action
2016,310380.0,Edge Case Games Ltd.,Free to Play
2016,310380.0,Edge Case Games Ltd.,Indie
2016,310380.0,Edge Case Games Ltd.,Strategy
2016,504800.0,inkle Ltd,Adventure
2016,504800.0,inkle Ltd,Indie
2016,504800.0,inkle Ltd,RPG
2016,491496.0,Virtavia,Simulation
2016,494525.0,Chris Bell – Creative Design Studios,Simulation
2016,483850.0,LightArrow Games,Action
2016,483850.0,LightArrow Games,Indie
2016,483850.0,LightArrow Games,Early Access
2016,492400.0,"Potato Interactive, LLC",Action
2016,492400.0,"Potato Interactive, LLC",Indie
2016,486160.0,,Free to Play
2016,486160.0,,Massively Multiplayer
2016,486160.0,,RPG
2016,486160.0,,Strategy
2016,469920.0,Drizzly Bear,Indie
2016,469920.0,Drizzly Bear,Massively Multiplayer
2016,469920.0,Drizzly Bear,RPG
2016,469920.0,Drizzly Bear,Simulation
2016,529750.0,Tinimations,Action
2016,529750.0,Tinimations,Indie
2016,412660.0,Tinimations,Action
2016,412660.0,Tinimations,Indie
2016,286240.0,Trichotomy,Indie
2016,286240.0,Trichotomy,Racing
2016,286240.0,Trichotomy,RPG
2016,286240.0,Trichotomy,Sports
2016,511810.0,Turnopia,Strategy
2016,417150.0,Visiontrick Media,Adventure
2016,417150.0,Visiontrick Media,Indie
2016,531940.0,Laugical Games,Indie
2016,531940.0,Laugical Games,Simulation
2016,531940.0,Laugical Games,Strategy
2016,367010.0,TripleBrick,Adventure
2016,367010.0,TripleBrick,Indie
2016,476530.0,"Q Switched Productions, LLC",Simulation
2016,476530.0,"Q Switched Productions, LLC",Strategy
2016,530690.0,Funcom,Action
2016,530690.0,Funcom,Adventure
2016,530690.0,Funcom,Free to Play
2016,530690.0,Funcom,Massively Multiplayer
2016,530690.0,Funcom,RPG
2016,521940.0,Vogd3,Action
2016,521940.0,Vogd3,Adventure
2016,521940.0,Vogd3,Indie
2016,527790.0,Falling Star Games,Adventure
2016,527790.0,Falling Star Games,Casual
2016,527790.0,Falling Star Games,Indie
2016,527790.0,Falling Star Games,Early Access
2016,527250.0,Laugical Games,Indie
2016,527250.0,Laugical Games,Simulation
2016,527250.0,Laugical Games,Strategy
2016,526540.0,ENTERi,Action
2016,526540.0,ENTERi,Casual
2016,526540.0,ENTERi,Indie
2016,530140.0,Myshkin Entertainment,Adventure
2016,535540.0,N3V Games,Simulation
2016,514400.0,AstroBear Games,Adventure
2016,514400.0,AstroBear Games,Casual
2016,514400.0,AstroBear Games,RPG
2016,514400.0,AstroBear Games,Early Access
2016,531110.0,Mitorah Games,Indie
2016,531110.0,Mitorah Games,RPG
2016,531110.0,Mitorah Games,Strategy
2016,534830.0,Mitorah Games,Indie
2016,534830.0,Mitorah Games,RPG
2016,534830.0,Mitorah Games,Strategy
2016,530550.0,,Adventure
2016,530550.0,,Casual
2016,530550.0,,Indie
2016,258030.0,Snowcastle Games,Adventure
2016,258030.0,Snowcastle Games,Indie
2016,258030.0,Snowcastle Games,RPG
2016,489560.0,Fula Fisken,Action
2016,489560.0,Fula Fisken,Adventure
2016,489560.0,Fula Fisken,Free to Play
2016,489560.0,Fula Fisken,Massively Multiplayer
2016,489560.0,Fula Fisken,RPG
2016,533750.0,Snowcastle Games,Adventure
2016,533750.0,Snowcastle Games,Indie
2016,533750.0,Snowcastle Games,RPG
2016,440961.0,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",Action
2016,534960.0,Alchemist Studio,Adventure
2016,534960.0,Alchemist Studio,Indie
2016,434740.0,Lichthund,Action
2016,434740.0,Lichthund,Adventure
2016,434740.0,Lichthund,Indie
2016,501930.0,SaintHeiser,Casual
2016,501930.0,SaintHeiser,Indie
2016,529430.0,Lichthund,Action
2016,529430.0,Lichthund,Adventure
2016,529430.0,Lichthund,Indie
2016,520360.0,Rabbiton,Adventure
2016,520360.0,Rabbiton,Casual
2016,520360.0,Rabbiton,Indie
2016,535720.0,DL Softworks,Casual
2016,535720.0,DL Softworks,Free to Play
2016,535720.0,DL Softworks,Indie
2016,535720.0,DL Softworks,Simulation
2016,535720.0,DL Softworks,Sports
2016,535720.0,DL Softworks,Strategy
2016,524420.0,DL Softworks,Casual
2016,524420.0,DL Softworks,Free to Play
2016,524420.0,DL Softworks,Indie
2016,524420.0,DL Softworks,Simulation
2016,524420.0,DL Softworks,Sports
2016,524420.0,DL Softworks,Strategy
2016,529050.0,"Landfall,Karl Flodin",Action
2016,529050.0,"Landfall,Karl Flodin",Casual
2016,529050.0,"Landfall,Karl Flodin",Indie
2016,529050.0,"Landfall,Karl Flodin",Racing
2016,397950.0,Landfall,Action
2016,397950.0,Landfall,Indie
2016,535130.0,Noble Empire Corp.,Free to Play
2016,535130.0,Noble Empire Corp.,Indie
2016,535130.0,Noble Empire Corp.,Simulation
2016,509420.0,Artplant,Action
2016,509420.0,Artplant,Free to Play
2016,509420.0,Artplant,Racing
2016,509420.0,Artplant,Sports
2016,531860.0,EnsenaSoft,Casual
2016,531860.0,EnsenaSoft,Indie
2016,534590.0,"Sebastian Schöner,Alex Cottrell",Casual
2016,534590.0,"Sebastian Schöner,Alex Cottrell",Indie
2016,516370.0,Gritfish,Adventure
2016,516370.0,Gritfish,Indie
2016,535730.0,Musopia,Casual
2016,535730.0,Musopia,Indie
2016,535730.0,Musopia,Simulation
2016,535731.0,Musopia,Casual
2016,535731.0,Musopia,Indie
2016,535731.0,Musopia,Simulation
2016,535732.0,Musopia,Casual
2016,535732.0,Musopia,Indie
2016,535732.0,Musopia,Simulation
2016,503460.0,AnRaEl,Indie
2016,535733.0,Musopia,Casual
2016,535733.0,Musopia,Indie
2016,535733.0,Musopia,Simulation
2016,535734.0,Musopia,Casual
2016,535734.0,Musopia,Indie
2016,535734.0,Musopia,Simulation
2016,535738.0,Musopia,Casual
2016,535738.0,Musopia,Indie
2016,535738.0,Musopia,Simulation
2016,535736.0,Musopia,Casual
2016,535736.0,Musopia,Indie
2016,535736.0,Musopia,Simulation
2016,535739.0,Musopia,Casual
2016,535739.0,Musopia,Indie
2016,535739.0,Musopia,Simulation
2016,535740.0,Musopia,Casual
2016,535740.0,Musopia,Indie
2016,535740.0,Musopia,Simulation
2016,376967.0,High Iron Simulations,Simulation
2016,535737.0,Musopia,Casual
2016,535737.0,Musopia,Indie
2016,535737.0,Musopia,Simulation
2016,535741.0,Musopia,Casual
2016,535741.0,Musopia,Indie
2016,535741.0,Musopia,Simulation
2016,465870.0,"SNK CORPORATION,DotEmu",Action
2016,500270.0,Dambuster Studios,Action
2016,500270.0,Dambuster Studios,Adventure
2016,494527.0,Chris Bell - Creative Design Studios,Simulation
2016,536510.0,exosyphen studios,Indie
2016,536510.0,exosyphen studios,Simulation
2016,536510.0,exosyphen studios,Strategy
2016,528290.0,Anatoliy Loginovskikh,Casual
2016,528290.0,Anatoliy Loginovskikh,Indie
2016,409040.0,Games Hut,Action
2016,409040.0,Games Hut,Indie
2016,409040.0,Games Hut,RPG
2016,527930.0,Blue Lizard,Casual
2016,527930.0,Blue Lizard,Simulation
2016,513530.0,RiDeLy,Indie
2016,513530.0,RiDeLy,Simulation
2016,531890.0,Nodamex,Action
2016,531890.0,Nodamex,Indie
2016,531890.0,Nodamex,RPG
2016,522500.0,Carbine Studios,Massively Multiplayer
2016,522500.0,Carbine Studios,RPG
2016,537190.0,SmartHart Games,Adventure
2016,537190.0,SmartHart Games,Indie
2016,531960.0,L. Stotch,Action
2016,531960.0,L. Stotch,Free to Play
2016,531960.0,L. Stotch,Indie
2016,525610.0,Pb Studios,Casual
2016,525610.0,Pb Studios,Indie
2016,525610.0,Pb Studios,Simulation
2016,525610.0,Pb Studios,Early Access
2016,536580.0,N3V Games,Simulation
2016,422900.0,Knuckle Cracker,Indie
2016,422900.0,Knuckle Cracker,Simulation
2016,422900.0,Knuckle Cracker,Strategy
2016,527490.0,Life Jumb DT,Indie
2016,508910.0,"Potassium Frog Limited,Automata Source",Indie
2016,476000.0,Colin Jones &amp; The Potassium Frog,Indie
2016,521962.0,"Potassium Frog Limited,Automata Source",Indie
2016,521960.0,"Potassium Frog Limited,Automata Source",Indie
2016,521961.0,"Potassium Frog Limited,Automata Source",Indie
2016,521121.0,Colin Jones &amp; The Potassium Frog,Indie
2016,524450.0,"Automata Source,Quirkafleeg",Indie
2016,520580.0,Colin Jones &amp; The Potassium Frog,Indie
2016,467490.0,Orchid Games,Adventure
2016,467490.0,Orchid Games,Casual
2016,467490.0,Orchid Games,Indie
2016,521120.0,Colin Jones &amp; The Potassium Frog,Indie
2016,533220.0,André Bertaglia,Casual
2016,533220.0,André Bertaglia,Indie
2016,533220.0,André Bertaglia,Sports
2016,523680.0,Pehesse,Action
2016,523680.0,Pehesse,Adventure
2016,523680.0,Pehesse,Indie
2016,523680.0,Pehesse,Strategy
2016,527406.0,Pehesse,Action
2016,527406.0,Pehesse,Adventure
2016,527406.0,Pehesse,Indie
2016,527406.0,Pehesse,Strategy
2016,527400.0,Pehesse,Action
2016,527400.0,Pehesse,Adventure
2016,527400.0,Pehesse,Indie
2016,527400.0,Pehesse,Strategy
2016,527401.0,Pehesse,Action
2016,527401.0,Pehesse,Adventure
2016,527401.0,Pehesse,Indie
2016,527401.0,Pehesse,Strategy
2016,527403.0,Pehesse,Action
2016,527403.0,Pehesse,Adventure
2016,527403.0,Pehesse,Indie
2016,527403.0,Pehesse,Strategy
2016,527402.0,Pehesse,Action
2016,527402.0,Pehesse,Adventure
2016,527402.0,Pehesse,Indie
2016,527402.0,Pehesse,Strategy
2016,527407.0,Pehesse,Action
2016,527407.0,Pehesse,Adventure
2016,527407.0,Pehesse,Indie
2016,527407.0,Pehesse,Strategy
2016,527404.0,Pehesse,Action
2016,527404.0,Pehesse,Adventure
2016,527404.0,Pehesse,Indie
2016,527404.0,Pehesse,Strategy
2016,527405.0,Pehesse,Action
2016,527405.0,Pehesse,Adventure
2016,527405.0,Pehesse,Indie
2016,527405.0,Pehesse,Strategy
2016,532600.0,EnsenaSoft,Casual
2016,532600.0,EnsenaSoft,Indie
2016,463540.0,"Lambda,恶魔橘子",Action
2016,463540.0,"Lambda,恶魔橘子",Indie
2016,463540.0,"Lambda,恶魔橘子",Early Access
2014,527040.0,Game Scorpion Inc.,Action
2014,527040.0,Game Scorpion Inc.,Adventure
2014,527040.0,Game Scorpion Inc.,Casual
2014,527040.0,Game Scorpion Inc.,Indie
2014,527040.0,Game Scorpion Inc.,RPG
2014,527040.0,Game Scorpion Inc.,Strategy
2016,512100.0,"インレ,Inre",Adventure
2016,537160.0,Musopia,Casual
2016,537160.0,Musopia,Indie
2016,537160.0,Musopia,Simulation
2016,534010.0,First Games Interactive,Casual
2016,534010.0,First Games Interactive,Indie
2016,534010.0,First Games Interactive,Strategy
2016,537161.0,Musopia,Casual
2016,537161.0,Musopia,Indie
2016,537161.0,Musopia,Simulation
2016,537265.0,Musopia,Casual
2016,537265.0,Musopia,Indie
2016,537265.0,Musopia,Simulation
2016,537264.0,Musopia,Casual
2016,537264.0,Musopia,Indie
2016,537264.0,Musopia,Simulation
2016,528270.0,Pixelbark Games,Action
2016,537250.0,EfimovMax,Adventure
2016,537250.0,EfimovMax,Indie
2016,537250.0,EfimovMax,RPG
2016,513840.0,Red Nexus Games Inc.,Action
2016,513840.0,Red Nexus Games Inc.,Indie
2016,528200.0,MAGIX Software GmbH,Video Production
2016,533780.0,Home Net Games,Action
2016,533780.0,Home Net Games,Casual
2016,533780.0,Home Net Games,Free to Play
2016,533780.0,Home Net Games,Indie
2016,533780.0,Home Net Games,Strategy
2016,533230.0,RuVe Game Studio,Action
2016,533230.0,RuVe Game Studio,Adventure
2016,533230.0,RuVe Game Studio,Indie
2016,524050.0,Krax Games,Action
2016,524050.0,Krax Games,Indie
2016,533850.0,Lorag Games,Action
2016,533850.0,Lorag Games,Casual
2016,533850.0,Lorag Games,Indie
2016,533850.0,Lorag Games,Simulation
2016,537263.0,Musopia,Casual
2016,537263.0,Musopia,Indie
2016,537263.0,Musopia,Simulation
2016,503700.0,GOTY LLC,Action
2016,503700.0,GOTY LLC,Adventure
2016,503700.0,GOTY LLC,Casual
2016,503700.0,GOTY LLC,Indie
2016,503700.0,GOTY LLC,RPG
2016,503700.0,GOTY LLC,Strategy
2016,503700.0,GOTY LLC,Early Access
2016,537267.0,Musopia,Casual
2016,537267.0,Musopia,Indie
2016,537267.0,Musopia,Simulation
2016,533640.0,,Adventure
2016,533640.0,,Casual
2016,533640.0,,Indie
2016,537261.0,Musopia,Casual
2016,537261.0,Musopia,Indie
2016,537261.0,Musopia,Simulation
2016,537900.0,Gray Fin Studios,Action
2016,537900.0,Gray Fin Studios,Indie
2016,537900.0,Gray Fin Studios,RPG
2016,533870.0,Vladimir Maslov,Casual
2016,533870.0,Vladimir Maslov,Free to Play
2016,490980.0,Sinister Systems,Adventure
2016,490980.0,Sinister Systems,Casual
2016,490980.0,Sinister Systems,Indie
2016,490980.0,Sinister Systems,RPG
2016,490980.0,Sinister Systems,Simulation
2016,485840.0,Oliver Keppelmüller,Strategy
2016,497780.0,Portponky,Adventure
2016,497780.0,Portponky,Indie
2016,498380.0,"DrinkingNails, LLC",Action
2016,498380.0,"DrinkingNails, LLC",Indie
2016,538190.0,"Trek Industries, Inc",Action
2016,538190.0,"Trek Industries, Inc",Adventure
2016,538190.0,"Trek Industries, Inc",Free to Play
2016,538190.0,"Trek Industries, Inc",Indie
2016,513920.0,Yokcos,Action
2016,513920.0,Yokcos,Indie
2016,531168.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,530580.0,"IDEA FACTORY,COMPILE HEART,TAMSOFT",Action
2016,496810.0,"IDEA FACTORY,COMPILE HEART,TAMSOFT",Action
2016,514200.0,Resi,Casual
2016,514200.0,Resi,RPG
2016,514200.0,Resi,Strategy
2016,514200.0,Resi,Early Access
2016,531150.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531151.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531152.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531154.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531153.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531156.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,531157.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,524270.0,"NetherRealm Studios,High Voltage Software,QLOC",Action
2016,503210.0,"Tyler Myers,Justin Wolf",Action
2016,503210.0,"Tyler Myers,Justin Wolf",Adventure
2016,503210.0,"Tyler Myers,Justin Wolf",Indie
2016,503210.0,"Tyler Myers,Justin Wolf",RPG
2016,503210.0,"Tyler Myers,Justin Wolf",Strategy
2016,531155.0,"Team NINJA,KOEI TECMO GAMES CO., LTD.",Action
2016,514390.0,FergaTroid Studios,Action
2016,514390.0,FergaTroid Studios,Free to Play
2016,514390.0,FergaTroid Studios,Indie
2016,538640.0,D&amp;K Games Studio,Action
2016,538640.0,D&amp;K Games Studio,Indie
2016,467260.0,DL Softworks,Action
2016,467260.0,DL Softworks,Casual
2016,467260.0,DL Softworks,Free to Play
2016,467260.0,DL Softworks,Indie
2016,467260.0,DL Softworks,Simulation
2016,467260.0,DL Softworks,Sports
2016,467260.0,DL Softworks,Strategy
2016,512260.0,Anawiki Games,Casual
2016,512260.0,Anawiki Games,Indie
2016,526040.0,Blue Byte,Simulation
2016,526040.0,Blue Byte,Strategy
2016,537820.0,Musopia,Casual
2016,537820.0,Musopia,Indie
2016,537820.0,Musopia,Simulation
2016,537825.0,Musopia,Casual
2016,537825.0,Musopia,Indie
2016,537825.0,Musopia,Simulation
2016,537826.0,Musopia,Casual
2016,537826.0,Musopia,Indie
2016,537826.0,Musopia,Simulation
2016,537828.0,Musopia,Casual
2016,537828.0,Musopia,Indie
2016,537828.0,Musopia,Simulation
2016,535200.0,Trion Worlds,Free to Play
2016,535200.0,Trion Worlds,Strategy
2016,533300.0,Quiet River,Casual
2016,533300.0,Quiet River,Indie
2016,537824.0,Musopia,Casual
2016,537824.0,Musopia,Indie
2016,537824.0,Musopia,Simulation
2016,527550.0,Hipix Studio,Casual
2016,527550.0,Hipix Studio,Indie
2016,537823.0,Musopia,Casual
2016,537823.0,Musopia,Indie
2016,537823.0,Musopia,Simulation
2016,537829.0,Musopia,Casual
2016,537829.0,Musopia,Indie
